name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB114,36.6,20.663484503750443,30.0,20,110,28655.12,9477.208899033427,23168.0,22384,49576,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,321970438.22,610695997.113026,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB115,77.6,19.749451038611948,80.0,40,130,47483.12,2250.22843865294,47494.0,40584,51476,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1752906292.52,799717822.6231408,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB116,63.4,7.722218143851188,60.0,50,80,62265.28,3662.091780077922,62372.0,56068,69540,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,95151055.14,1161891.0218590263,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB117,33,6.1445180478875905,30.0,30,60,24763.28,2347.1135815929233,23272.0,22892,29732,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,49786572.58,399156.2195311653,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB118,91.4,16.904292414674337,90.0,50,130,43833.52,2196.331024454099,44554.0,40440,48688,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2150281824.26,754542843.5687844,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB119,74.4,17.975039382886663,70.0,40,120,46769.12,2502.9399908010223,46776.0,40576,52300,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1764599880.46,833099646.3677517,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB120,95.2,19.922298039726076,90.0,60,160,43275.84,2110.7052246360986,43530.0,40248,46772,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2319325842.26,914355742.5297228,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB121,95,16.067459827431417,90.0,70,140,43291.44,1771.5305058229237,42810.0,40328,46684,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2315036340.76,621034504.441896,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB122,89,21.213203435596427,90.0,50,130,43671.44,2073.9949438074277,44578.0,40440,47540,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1738293694.98,728851267.96277,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB123,102.4,16.849877368899122,100.0,70,150,44116.48,1745.1605649770513,44662.0,40612,46896,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3468764532.64,963882131.0332476,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB124,90.2,18.23766007189407,90.0,70,140,42916,2180.4351559695037,42604.0,40348,46756,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2027787744.76,671972729.8016205,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB125,92.8,22.04263031084104,90.0,50,140,46593.44,2314.796100334206,46638.0,42476,51260,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2392620478.24,826886108.154717,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB126,25.2,5.436085025840128,25.0,20,40,26120.08,2037.8904643012086,26558.0,22368,29140,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,46969245.26,10282.144124070779,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB127,30,6.998542122237652,30.0,20,40,23860.08,2302.0820375814374,22524.0,22304,29276,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47721022.92,15571.2910476758,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB128,32.2,4.184519575964803,30.0,30,40,22470.88,87.11630508834094,22472.0,22268,22688,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47713771.64,10763.189271601914,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB129,34.6,5.788799882672803,30.0,20,50,22672.96,788.1951731775628,22506.0,22352,26724,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47713946.5,10134.409128190504,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB130,32.4,5.174505793221381,30.0,30,50,22472.56,120.1414404536824,22492.0,22268,22712,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47716562.68,2904.419127284968,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB131,93.6,19.873066585461945,95.0,60,160,45030.88,2686.286509253233,44802.0,40416,51264,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3012206286.66,956141477.6700524,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB132,91.8,17.69238277234769,90.0,60,130,46748.24,2941.146177799341,46682.0,40584,52028,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3150081524.7,927171598.6694578,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB133,94.2,20.312859102006275,90.0,70,150,44381.44,3009.511535116621,44560.0,40540,51952,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3239429174.88,1083645747.7975113,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB134,98.8,22.555147835417774,90.0,70,160,43644.4,2245.886180262454,44672.0,40472,46884,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3386297365.1,1122672610.4423032,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB135,96.2,24.31846531140567,90.0,50,160,43752.24,2001.0650894573364,44650.0,40468,46924,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3299193349.3,1455342463.2094412,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB136,103.2,21.23147451789634,100.0,70,160,43769.04,2351.4441672803405,43836.0,40540,49076,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3826055866.16,1253965883.739915,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB137,11.8,3.880879344916036,10.0,10,20,22724.4,2390.83505179633,23444.0,18924,25864,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,30760103.3,2868.3968945907677,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB138,15,5.050762722761053,15.0,10,20,19684.24,1457.0961135359714,19160.0,18920,24276,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,30763066.76,2433.347660977295,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB139,87.2,22.681467756559247,80.0,50,160,43674.64,2370.59422293144,44106.0,40388,48800,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1862246029.16,878790673.7445482,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
