name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB166,86,25.473297566057067,75.0,60,130,45393.2,1889.3837208053965,45858.0,40760,47396,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3102303354.2,1592436450.517876,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB167,94,17.76388345929897,90.0,80,140,45272.4,1291.297986093407,45428.0,43020,47472,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3308380596.3,954469103.9109201,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB168,125,40.069384267237695,120.0,80,220,45988,1051.7439485603581,46010.0,44376,47888,0.8,0.4216370213557839,1.0,0,1,0,0.0,0,0.0,0,0.0,5865622049.1,2651083783.212324,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB169,128,32.93090409394258,120.0,90,190,45506,951.2064853530898,45246.0,44000,47124,8.8,2.5298221281347035,8.0,8,16,0,0.0,0,0.0,0,0.0,5500367245.1,1958781794.194149,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB170,73,18.287822299126937,75.0,40,110,44335.2,1628.6302902200432,44238.0,40520,46288,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1728945116.1,654956892.7317073,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB171,70,21.081851067789195,70.0,40,110,45405.2,1343.2723559361377,45492.0,43800,47444,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1672934173.5,839908865.4766349,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB172,101,25.582111805799858,95.0,70,150,45748,1476.0572105744714,45870.0,42628,47476,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3137810288.9,1319009390.9652345,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB173,110,22.60776661041756,105.0,90,150,44335.6,1559.1968872895218,44658.0,41212,46816,1,0.0,1.0,1,1,0,0.0,0,0.0,0,0.0,5126150320.7,1484723383.9630527,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB174,84,15.77621275493231,80.0,70,120,45378.8,1393.08903759475,45390.0,43276,47500,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2864170020.4,824835429.842095,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB175,151,27.668674625929512,155.0,100,190,51267.6,1663.6500166134035,51448.0,48412,53500,2.7,0.48304589153964794,3.0,2,3,0,0.0,0,0.0,0,0.0,6439376668,1522239390.6977015,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB176,294,90.70097390142327,280.0,150,440,50478,2319.5740988379744,50642.0,47012,54664,4.1,2.282785822435191,4.5,0,8,0,0.0,0,0.0,0,0.0,16304974620.4,5646846362.238922,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB177,315,93.12476696465995,285.0,240,520,52750,1538.1966353132127,53460.0,50092,54492,26.8,5.959119994689746,26.5,18,36,0,0.0,0,0.0,0,0.0,16841381629.3,5794269610.34261,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
