name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRACC_OMP_055,92.6,18.273433375995296,90.0,50,130,48161.76,2148.343781253126,48060.0,43032,52800,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1881552226.4,643229667.5052949,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_056,1344.2,210.57830963752158,1390.0,900,1690,86644.4,1706.4394247098494,86642.0,83152,91536,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,77985553957.18,5809608382.996827,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
iris,80.4,11.77337015887801,80.0,70,130,33144.64,2582.858705435684,33478.0,26864,37772,13.72,2.2771267251624314,13.0,10,23,0,0.0,0,0.0,0,0.0,455391479.28,15325446.556651797,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
dc.S.x,292.4,14.785541751926413,290.0,260,360,185971.28,2859.6537184400063,185940.0,179744,191424,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2800036944.32,462680726.0758931,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
is.W.x,325,50.43686698259923,330.0,240,470,123609.12,2467.647980716596,123504.0,119916,129864,14.96,2.962073184615871,15.0,7,21,0,0.0,0,0.0,0,0.0,25821147564.12,2719550070.9753404,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
miniFE,180.6,41.276074010427465,175.0,120,300,49567.76,2370.1631611794674,48246.0,45908,56332,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,8310977464.88,1933443836.3292086,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
miniAMR,0.4,1.979486637221574,0.0,0,10,2107.36,55.26254959513814,2104.0,2024,2232,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,4784945.62,1576.1407127952161,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
HPCCG_64_64_64,1428.8,118.86607109323862,1435.0,1180,1700,383958.72,4235.912040866663,383898.0,376752,399468,1.22,2.5418135900436543,1.0,0,11,0,0.0,0,0.0,0,0.0,175948769022.36,8800675398.904146,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
kripke_groups_8_niter_1,764.4,102.72133891936843,760.0,560,1010,291763.52,2553.3392481059714,292108.0,287136,301372,0.06,0.31363569143000214,0.0,0,2,0,0.0,0,0.0,0,0.0,48225143530,6711834194.651938,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
lulesh_size_3,2167.94,193.6307668671253,2215.0,1450,2480,93947.28,1963.1229913542538,93900.0,90560,102236,0.1,0.3642156795423418,0.0,0,2,0,0.0,0,0.0,0,0.0,179571336142.78,17119976239.197529,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
