name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,num_locks_mean,num_locks_stdev,num_locks_median,num_locks_max,num_locks_min,num_accesses_mean,num_accesses_stdev,num_accesses_median,num_accesses_max,num_accesses_min,num_atomic_stores_mean,num_atomic_stores_stdev,num_atomic_stores_median,num_atomic_stores_max,num_atomic_stores_min,uclock_acquires_rate,uclock_acquires_rate_stdev,uclock_acquires_rate_median,uclock_acquires_rate_min,uclock_acquires_rate_max,uclock_releases_rate,uclock_releases_rate_stdev,uclock_releases_rate_median,uclock_releases_rate_min,uclock_releases_rate_max,uclock_incs_rate,uclock_incs_rate_stdev,uclock_incs_rate_median,uclock_incs_rate_min,uclock_incs_rate_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB019,82,18.270005567822793,80.0,50,150,47872,2281.9464166092644,47516.0,42976,53104,0,0.0,0.0,0,0,252.6,0.932183199398798,252.0,252,254,301.5,18.220394030335612,295.5,273,344,0,0.0,0.0,0,0,0.3502467411545624,0.001685278440874626,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.997432825823737,0.0025255474821469777,0.9977973568281938,0.9911894273127754,1.0,0.8031631796562665,0.0020057700815585755,0.8030938439626523,0.7982954545454546,0.8066298342541437,0,0.0,0,0.0,0,0.0,1829958825.8666666,681026126.454828,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB020,82.66666666666667,15.521583045227219,80.0,50,120,47484.4,1743.7973150174505,47296.0,43856,52216,0,0.0,0.0,0,0,252.8,0.9965457582448796,252.0,252,254,214.73333333333332,5.889402131903065,214.0,205,225,0,0.0,0.0,0,0,0.3506083178150217,0.0018016384363055472,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9964825334260762,0.0031388302995239052,0.9977973568281938,0.9868421052631579,1.0,0.8015966811422469,0.0017598810298178765,0.8016759776536313,0.7988668555240793,0.8055555555555556,0,0.0,0,0.0,0,0.0,1626495121.3333333,495447424.21971405,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB021,81.66666666666667,22.450456309521797,80.0,50,160,48094.8,1870.0160869675,48098.0,44084,52360,0,0.0,0.0,0,0,252.6,0.932183199398798,252.0,252,254,630.0666666666667,25.379781979625697,632.5,587,677,0,0.0,0.0,0,0,0.3502467411545624,0.001685278440874626,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9970670067238581,0.0026049777875655207,0.9977973568281938,0.9933920704845814,1.0,0.8038757448219382,0.0013642580046321466,0.803921568627451,0.8011363636363636,0.8076923076923077,0,0.0,0,0.0,0,0.0,1892629475.2,794175208.118063,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB022,84.33333333333333,13.817363722139078,85.0,50,110,48330.53333333333,1516.4348328559493,48054.0,45164,52400,0,0.0,0.0,0,0,252.33333333333334,0.7580980435789034,252.0,252,254,657.2666666666667,28.69811159632986,649.0,605,722,0,0.0,0.0,0,0,0.3497646389406166,0.001370552794490115,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.997432825823737,0.002588681379299849,0.9977973568281938,0.9912280701754386,1.0,0.8019413687209134,0.0020650257936740807,0.8013982129164515,0.7988668555240793,0.8065395095367848,0,0.0,0,0.0,0,0.0,1912070937.4,589505072.0244751,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB023,82.33333333333333,18.879533405494836,80.0,50,150,48254.53333333333,1993.3656815120212,48182.0,44616,52284,0,0.0,0.0,0,0,252.53333333333333,0.8995528902176072,252.0,252,254,207.16666666666666,5.337462482034551,208.5,199,217,0,0.0,0.0,0,0,0.35012621560107593,0.0016262866497571717,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.997799288971327,0.002003787229710334,0.9978070175438597,0.9933920704845814,1.0,0.8016873894032972,0.002083561746255261,0.8019521949549493,0.7982954545454546,0.8076923076923077,0,0.0,0,0.0,0,0.0,1757100671.2,751621815.9580532,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB024,10.333333333333334,1.8257418583505536,10.0,10,20,23448.266666666666,1382.5712910055104,24040.0,20500,25544,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.0,0,0.0,0,0.0,31073781.6,1880.9795613841284,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB025,10.333333333333334,1.8257418583505536,10.0,10,20,23751.6,1393.1475056194852,24050.0,20108,26152,0,0.0,0.0,0,0,0,0.0,0.0,0,0,22.4,5.282371463259856,22.5,15,46,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.0,0,0.0,0,0.0,30758889.633333333,2022.8029628307306,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB026,83.33333333333333,22.64163594268134,80.0,50,130,47852.666666666664,1416.6661528058569,48034.0,44172,50008,0,0.0,0.0,0,0,253,1.0170952554312156,253.0,252,254,262.76666666666665,12.664594506852104,261.0,241,305,0,0.0,0.0,0,0,0.3509698944754811,0.0018387895291393176,0.3509698944754811,0.34916201117318435,0.3527777777777778,0.9972921013988716,0.0029190382956132107,0.9977973568281938,0.9890350877192983,1.0,0.8018590596646513,0.0020988426988099176,0.8016759776536313,0.7988668555240793,0.8076923076923077,0,0.0,0,0.0,0,0.0,1781934651.9333334,935146306.4495689,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB027,85.66666666666667,19.419743478779765,80.0,50,130,47841.73333333333,1528.42300818655,47598.0,44384,50156,0,0.0,0.0,0,0,254.4,1.0372377109252813,254.0,253,256,194.73333333333332,1.3113124074319809,195.0,193,198,0,0.0,0.0,0,0,0.449533425000065,0.001963395659145867,0.44941176470588234,0.44575471698113206,0.4519906323185012,0.9978566296490377,0.0030051538375468275,0.9981096340766151,0.9849056603773585,1.0,0.6724159081607968,0.0022376220051138996,0.6717108472922426,0.668997668997669,0.6781609195402298,0,0.0,0,0.0,0,0.0,2732806599.9,1189889617.9098346,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB028,74.33333333333333,17.943077299853158,70.0,50,120,47272,2358.927400908858,47372.0,43092,52900,0,0.0,0.0,0,0,252.73333333333332,0.980265035707122,252.0,252,254,213.16666666666666,7.012714233414921,212.0,203,228,0,0.0,0.0,0,0,0.35048779226153526,0.001772204789880209,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9970692608908468,0.0029049754041598264,0.9977973568281938,0.9890350877192983,1.0,0.8014117054005123,0.001679666290928904,0.8011204481792717,0.7988668555240793,0.8071625344352618,0,0.0,0,0.0,0,0.0,1503232231.5,903251238.1235927,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB029,78.33333333333333,23.056651868870702,70.0,50,130,47714.13333333333,1976.3567270722353,47720.0,44284,52996,0,0.0,0.0,0,0,253.13333333333333,1.0080138659874618,254.0,252,254,211.3,6.938895867648466,210.5,202,227,0,0.0,0.0,0,0,0.35121094558245397,0.0018223714368023013,0.3527777777777778,0.34916201117318435,0.3527777777777778,0.9973655228379318,0.0024716087184181814,0.9977973568281938,0.9912280701754386,1.0,0.8017971205249068,0.0019533374937976606,0.8013982129164515,0.7994350282485876,0.8076923076923077,0,0.0,0,0.0,0,0.0,1726821499.8666666,1011612714.4791166,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB030,82,13.235271579877137,80.0,70,120,47903.066666666666,2390.0909654212965,47886.0,43100,52980,0,0.0,0.0,0,0,252.6,0.932183199398798,252.0,252,254,215.1,5.797442955957928,214.0,207,232,0,0.0,0.0,0,0,0.3502467411545624,0.001685278440874626,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9978002550428936,0.0028317135185990353,0.9989035087719298,0.9911894273127754,1.0,0.8013181079497093,0.0016652897229029345,0.8011284059078176,0.7988668555240793,0.8050139275766016,0,0.0,0,0.0,0,0.0,1885451552.6333334,665215928.4080287,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB031,90.66666666666667,18.742048122232852,90.0,60,130,56605.2,1834.5259351932182,56662.0,52444,60560,0,0.0,0.0,0,0,253.06666666666666,1.0148325268098497,254.0,252,254,384.43333333333334,22.992777476676324,379.0,354,446,0,0.0,0.0,0,0,0.3510904200289675,0.0018346987798471214,0.3527777777777778,0.34916201117318435,0.3527777777777778,0.9968509287167994,0.003089639475614183,0.9977973568281938,0.9911894273127754,1.0,0.8035902403873073,0.0015657449590971847,0.803921568627451,0.8011204481792717,0.8075880758807588,0,0.0,0,0.0,0,0.0,1975931243.7,689580765.5220495,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB032,80.66666666666667,19.106477207072157,80.0,50,120,55887.066666666666,1566.0866874613544,56090.0,52908,58764,0,0.0,0.0,0,0,252.8,0.9965457582448796,252.0,252,254,641,39.61626277000481,643.0,577,753,0,0.0,0.0,0,0,0.3506083178150217,0.0018016384363055472,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9980205193600742,0.0024734650615457618,0.9989035087719298,0.9912280701754386,1.0,0.8032137937140545,0.0013947235210852093,0.8030938439626523,0.8011363636363636,0.8066298342541437,0,0.0,0,0.0,0,0.0,1615436956.2666667,840433420.6639695,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
