name,duration,duration_stdev,duration_median,num_warnings,num_warnings_stdev,num_warnings_median,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB036,118.88,20.6641165861431,118.0,1.1,0.3642156795423418,1.0,0,0.0,0,0.0,0,0.0,3258193470.8,1349485359.4597297,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB037,426.9,56.197991829906925,428.5,1.72,0.4535573676110727,2.0,0,0.0,0,0.0,0,0.0,18699464386.02,2703104120.807242,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB038,418.2,63.12960429763132,411.0,1.68,0.4712120714991612,2.0,0,0.0,0,0.0,0,0.0,18255996510.12,2734044129.952429,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB039,98.18,18.61937766118395,99.0,0.04,0.1979486637221574,0.0,0,0.0,0,0.0,0,0.0,1983753361.38,813319310.1126498,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB040,98.24,18.53024003941577,98.5,0.02,0.1414213562373095,0.0,0,0.0,0,0.0,0,0.0,1972996379.62,727318216.012439,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB041,208.42,23.994973963524195,204.5,30.48,1.787028088127073,30.0,0,0.0,0,0.0,0,0.0,5639601185.24,1523119814.318025,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB042,599.18,180.88260822750115,508.0,43.26,8.327015292016066,39.0,0,0.0,0,0.0,0,0.0,22878911407.2,4008377842.2819824,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB043,4307.82,246.58605237216844,4249.5,424.28,3.0508613705051917,424.0,0,0.0,0,0.0,0,0.0,130948841472.66,8614753031.943407,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB044,158.34,33.039006013609836,152.5,0.12,0.5938459911664722,0.0,0,0.0,0,0.0,0,0.0,4623038811.68,1496589356.1646414,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB045,104.02,11.69596127747017,104.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1794871009.84,413626943.919562,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB046,109.98,16.333876153689964,109.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1911406702.98,408716394.6907265,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB047,100.38,11.039613273321208,99.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1720288389.08,453981305.65922666,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB048,98.72,14.26861834193329,99.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1830749336.5,417256794.3049062,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB049,82.16,13.586247548494748,78.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1382841891.34,333496121.05942816,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB050,98.9,18.508960874480803,98.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1726210250.78,574615286.843698,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB051,101.4,15.891211792840027,103.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1704401009.48,404950720.03512144,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB052,118.26,25.57646398945878,110.0,0.34,0.5928141120356123,0.0,0,0.0,0,0.0,0,0.0,2298776562.1,1067033560.9761379,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB053,132.6,31.52129179990398,122.5,0.4,0.4948716593053935,0.0,0,0.0,0,0.0,0,0.0,2813308216.7,1215612640.5446656,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB054,200.38,30.319987345859186,198.5,1.74,0.5272183453498839,2.0,0,0.0,0,0.0,0,0.0,5825870451.66,1410378505.7991369,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB055,11556.14,454.28620889460944,11469.0,71.9,1.5681784571500106,72.0,0,0.0,0,0.0,0,0.0,1412264901311.12,66035692885.51788,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB056,189.6,21.704885183209942,188.5,47.74,4.628262776305016,48.5,0,0.0,0,0.0,0,0.0,6656088643.48,1384621116.0215886,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB057,109.58,14.01906864646456,111.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1843586478.28,400280097.9376362,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB058,985.02,179.54608185700985,969.5,11.06,0.8429781995389675,11.0,0,0.0,0,0.0,0,0.0,71905967854.72,11682602257.51362,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB059,130,18.386996292300196,127.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1763313377.44,527656194.0053694,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB060,123.44,17.153758438646282,121.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1926833147.68,467435387.72298795,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB061,119.78,22.39651029668211,120.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1990687201.14,470142214.50826675,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB062,607.3,90.21454021002447,592.5,6.8,0.40406101782088427,7.0,0,0.0,0,0.0,0,0.0,33603047389.72,5403166283.950033,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB063,142.56,25.39657698291208,137.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1986204358.38,662878749.7443415,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB064,150.82,30.735666976491594,140.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2026589785.44,594109179.5274236,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB065,152.88,24.814117114321544,148.0,0.14,0.3505098327538656,0.0,0,0.0,0,0.0,0,0.0,4608871693.92,1416641174.692904,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB066,129.28,21.73311213943613,131.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1809475428.26,601116141.8526462,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
